,Well_Job_ID,UWI_Number,Operator,Contractor,DSRE,DSR,TMLDR,Discard Ratio,TLML,Down_Loss,Evap_Loss,Total_SCE,Total_Dil,ROP,Temp,Well_Name,Well_Coord_Lon,Well_Coord_Lat,flowline_Shakers,DOW,IntLength,AMW,Drilling_Hours,Haul_OFF,Base_Oil,Water,Weight_Material,Chemicals,Reserve_Adds,TD_Date,Hole_Size,Dilution_Ratio,Dil_Per_Hole_Vol_Ratio,Solids_Generated,Average_LGS%,IsReviewed,Basin,Latitude,Longitude,DI Basin,AAPG Geologic Province,MD Depth,API Number,County Code,State Code
64,1170,,ONGC,Shelf Drilling 1,0.849678291,261.8191258,1.074874274,0.918202592,501.5,0.0,18.0,240.403,501.5,101.3259669,,HARVEY WARD LC#10Z,,,MI Swaco MD-2,3,1834.0,9.8,18.1,502.2221258,352.75,20.0,0.0,128.75,0.0,2020-06-09 00:00:00,12.25,2.086080457,1.786464101,280.7221258,0.038333333,1,,,,,,,,,
65,1171,,ONGC,Shelf Drilling 1,0.862155131,376.8980933,1.495545523,0.439577708,308.541,0.0,82.1,165.676,308.541,22.4375,,HARVEY WARD LC#11Y,,,MI Swaco MD-2,2,718.0,9.95,32.0,542.5740933,165.0,8.3,48.741,86.5,0.0,28-07-2020,12.25,1.862315604,0.809536105,381.1330933,0.0455,1,,,,,,,,,
66,1171,,ONGC,Shelf Drilling 1,0.912452863,700.8242396,1.05625081,0.583431589,1120.871,0.0,23.0,408.883,1120.871,47.56,,HARVEY WARD LC#11Y,,,MI Swaco MD-2,4,2378.0,9.95,50.0,1109.70724,633.25,173.2,118.371,196.05,0.0,20-07-2020,17.5,2.741300079,1.508907267,742.8362396,0.038,1,,,,,,,,,
67,1172,,ONGC,Shelf Drilling 1,0.86956311,372.9930713,3.843772703,0.944746772,1554.711,873.0,129.1,352.384,1554.711,34.70938897,,RON TAPPMEYER R_9A#1,,,Brandt VSM 300,6,2329.0,9.4,67.1,725.3770713,823.4,43.0,16.711,171.6,500.0,2020-07-03 00:00:00,12.25,2.993072898,2.685341421,392.7660713,0.034333333,1,,,,,,,,,
68,1172,,ONGC,Shelf Drilling 1,0.929759571,599.8924615,1.008784552,0.948805055,876.002,0.0,5.0,569.181,876.002,54.98614958,,RON TAPPMEYER R_9A#1,,,Brandt VSM 300,3,1985.0,9.4,36.1,1169.073462,609.0,24.0,65.452,177.55,0.0,2020-04-01 00:00:00,17.5,1.539056996,1.412743618,620.0714615,0.044,1,,,,,,,,,
69,1173,,ONGC,Shelf Drilling 1,0.930984629,1053.531959,1.032584314,2.411981884,3343.164,0.0,82.8,2541.1,3343.164,23.44665885,,RON TAPPMEYER R_9A#2,,,Brandt VSM 300,10,4000.0,9.65,170.6,3594.631959,1655.0,69.85,82.164,552.15,984.0,2020-06-02 00:00:00,17.5,0.92840266,2.185892743,1079.267959,0.0475,1,,,,,,,,,
70,1174,,ONGC,Shelf Drilling 1,0.656795127,93.67809384,12.85800514,0.893111682,1081.482,959.1,33.0,83.665,1081.482,17.14049587,,RON TAPPMEYER R_9A#4,,,Brandt VSM 300,5,1037.0,9.2,60.5,177.3430938,654.5,96.1,22.282,166.6,142.0,16-03-2020,8.5,11.22909221,10.80347496,86.96109384,0.048,1,,,,,,,,,
71,1174,,ONGC,Shelf Drilling 1,0.87591212,701.9275498,1.556683547,1.575937574,2460.534,300.0,315.8,1106.194,2460.534,39.64765101,,RON TAPPMEYER R_9A#4,,,Brandt VSM 300,9,4726.0,9.2,119.2,1808.12155,902.7,45.0,12.534,250.3,1250.0,25-01-2020,12.25,1.094323419,1.67342388,723.3875498,0.047777778,1,,,,,,,,,
72,1174,,ONGC,Shelf Drilling 1,0.898831579,1149.886245,1.052673289,0.726452729,1972.5,0.0,44.0,835.338,1972.5,48.29113924,,RON TAPPMEYER R_9A#4,,,Brandt VSM 300,5,3815.0,9.2,79.0,1985.224245,677.0,34.6,0.0,252.9,1008.0,2020-11-01 00:00:00,17.5,1.15462244,0.809331525,1191.724245,0.0658,1,,,,,,,,,
73,1175,,ONGC,Shelf Drilling 1,0.832610821,344.2426653,1.209030343,1.499503263,933.529,0.0,107.9,516.193,933.529,39.79323308,,RON TAPPMEYER R_9A#5,,,Brandt VSM 300,5,2117.0,9.5,53.2,860.4356653,425.0,20.0,32.029,143.5,313.0,15-02-2020,12.25,1.202125949,1.612573419,384.8066653,0.0528,1,,,,,,,,,
74,1175,,ONGC,Shelf Drilling 1,0.918756956,590.8254401,1.0,0.964504846,1001.549,0.0,0.0,569.854,1001.549,71.67259786,,RON TAPPMEYER R_9A#5,,,Brandt VSM 300,3,2014.0,9.5,28.1,1160.67944,172.5,6.5,47.349,126.2,649.0,18-01-2020,17.5,0.618665483,0.560375047,629.1304401,0.021333333,1,,,,,,,,,
75,1198,,Indigo Minerals,ICD 164,0.664103768,205.6451329,1.0,2.080548147,1079.0,0.0,0.0,427.8546,1079.0,34320.0,141.0,Hall 14&23-10-10HC #1,,,Derrick Hyperpool,10,3432.0,,0.1,633.4997329,0.0,0.0,0.0,0.0,1079.0,20-08-2020,6.75,0.0,0.0,159.4997329,0.08598,1,,31.847133,-93.373612,ARKLA,ARKLA BASIN,16037.0,17069204750000,69.0,17.0
76,1209,,Great Western Oil & Gas,Precision 460,0.840243594,1186.045031,1.0,0.837942889,2186.2,0.0,0.0,993.838,2186.2,174.2405708,138.5,KORTUM LD 33-176HN,,,Derrick Hyperpool,6,17093.0,10.55,98.1,2179.883031,894.0,290.0,77.9,60.3,864.0,2021-05-01 00:00:00,8.5,1.330397912,1.049629127,1259.683031,0.093333333,1,,39.957017,-104.891542,No Details,No Details,18483.0,05001098920000,1.0,5.0
77,1210,,Great Western Oil & Gas,Precision 460,0.856235874,1225.765103,1.0,0.809212138,1870.5,0.0,0.0,991.904,1870.5,213.6235294,122.0,KORTUM LD 33-176HC,,,Derrick Hyperpool,7,18158.0,11.0,85.0,2217.669103,1055.7,365.0,169.9,64.9,215.0,28-12-2020,8.5,1.669012324,1.237138113,1338.169103,0.085142857,1,,39.957017,-104.891489,No Details,No Details,17533.0,05001098770000,1.0,5.0
78,1211,,Continental Resources,H&P 544,0.919823313,1257.071145,1.009841548,1.616615502,3100.0,0.0,20.0,2032.2007,3100.0,150.4615385,113.8666667,Aurora 1-15-10-3XHW,,,Derrick Hyperpool,16,13692.0,,91.0,3289.271845,782.0,158.0,0.0,380.0,1780.0,2020-09-03 00:00:00,8.75,0.649542144,1.23448495,1069.271845,0.079025,1,,34.0369174,-97.3876719,ANADARKO,SOUTH OKLAHOMA FOLDED BELT,15022.0,35085213150000,85.0,35.0
79,1221,,Great Western Oil & Gas,Precision 460,0.854692851,1327.09094,1.0,0.934277647,1917.3,0.0,0.0,1239.8714,1917.3,201.4413408,128.75,KORTUM LD 33-179HN,,,Derrick Hyperpool,6,18029.0,10.35,89.5,2566.96234,476.0,148.1,16.7,25.1,1251.4,19-01-2021,8.5,0.537071829,0.501180759,1328.66234,0.102666667,1,,39.957015,-104.891757,No Details,No Details,23687.0,05001098730000,1.0,5.0
80,1222,,Great Western Oil & Gas,Precision 460,0.867478803,1411.309545,1.0,0.497493978,1696.1,0.0,0.0,702.118,1696.1,191.1,128.6,KORTUM LD 33-178HNX,,,Derrick Hyperpool,6,19110.0,11.0,100.0,2113.427545,352.5,82.1,50.2,18.3,1193.0,2021-12-01 00:00:00,8.5,0.716546222,0.357232237,1408.327545,0.092666667,1,,39.957016,-104.891649,No Details,No Details,22415.0,05001098850000,1.0,5.0
81,1248,,GEP Haynesville,ICD 203,0.710643565,370.4105764,1.470231329,3.807010625,2504.0,0.0,663.1,1410.157,2504.0,89010.0,134.826087,CECILE LAND 9-4HC-1 ALT,,,Derrick Hyperpool,23,8901.0,16.125,0.1,1780.567576,961.8,302.2,510.0,730.0,0.0,2017-09-06 00:00:00,6.75,1.775688806,6.053169605,413.6675764,0.096565217,1,,32.129081,-93.40317,No Details,No Details,20575.0,17081215300000,81.0,17.0
82,1249,,GEP Haynesville,ICD 203,0.718487049,365.2553751,1.565295299,3.781532304,2593.6,49.0,731.8,1381.225,2593.6,91810.0,134.4761905,CECILE LAND 9-4HC-2 ALT,,,Derrick Hyperpool,21,9181.0,,0.1,1746.480375,1028.1,431.5,426.0,704.0,4.0,2017-11-05 00:00:00,6.75,1.874857463,6.069180003,426.6803751,0.088904762,1,,32.129026,-93.403169,No Details,No Details,20540.0,17081215310000,81.0,17.0
83,1250,,GEP Haynesville,ICD 203,0.714801085,302.6963523,1.431213548,3.872768836,1979.3,90.8,414.7,1172.273,1979.3,99.31547619,124.1764706,CECILE LAND 17H-5ALT,,,Derrick Hyperpool,17,6674.0,15.875,67.2,1474.969352,667.1,287.2,416.0,524.0,85.0,13-03-2017,6.75,1.615920524,6.107308752,310.1693523,0.095941176,1,,32.118807,-93.410641,No Details,No Details,6674.0,17081215180000,81.0,17.0
84,1251,,GEP Haynesville,ICD 207,0.626596652,223.2392491,1.165021862,6.026163882,1676.0,0.0,222.0,1345.2763,1676.0,23.52805534,145.2352941,Bozeman ET AL 20H-1 ALT,,,Derrick Hyperpool,17,6122.0,16.0,260.2,1568.515549,786.0,291.0,186.0,413.0,0.0,2018-04-03 00:00:00,6.75,1.245840724,5.890714955,284.5155491,0.081176471,1,,31.846214,-93.52174,ARKLA,ARKLA BASIN,17549.0,17031265810000,31.0,17.0
85,1246,,GEP Haynesville,ICD 203,0.788014867,265.6242421,1.460409401,2.205306998,1163.3,38.0,231.7,585.783,1163.3,68.85714286,119.75,BRP LLC 23H-1 ALT,,,Derrick Hyperpool,8,5784.0,,84.0,851.4072421,362.3,143.0,248.0,312.0,98.0,13-11-2017,6.75,1.818591526,3.963062869,268.8072421,0.061375,1,,32.094031,-93.66465,ARKLA,ARKLA BASIN,16750.0,17031264820000,31.0,17.0
86,1269,,Matador Resources,Patterson 256,0.735838655,519.9201778,1.0,2.002199654,1324.8,0.0,0.0,1040.984,1324.8,89.30992736,112.75,Ted Paup 3231 Fed Com #126H,,,Brandt King Cobra,5,7377.0,9.475,82.6,1560.904178,822.6,85.0,64.0,49.2,304.0,27-03-2021,8.75,0.980610653,1.771901749,576.1041778,0.092,1,,,,,,,,,
87,1270,,Trinity Operating,Cactus 150,0.796878143,560.0399115,1.375802142,3.120245654,2820.9,656.7,0.0,1747.4621,2820.9,112170.0,153.1666667,Jones 2H,,,Brandt King Cobra,12,11217.0,15.325,0.1,2307.502011,843.5,318.0,520.6,171.8,967.0,18-08-2020,6.75,1.060909991,3.556287832,521.3020115,0.085116667,1,,32.547018,-94.074391,EAST TEXAS,EAST TEXAS BASIN,19597.0,42203354060000,203.0,42.0
88,1287,,Conoco Phillips,H&P 256,0.842548747,1144.123397,1.257533613,2.026131103,3688.2,0.0,597.0,2318.144,3688.2,62.80306253,137.4545455,H KOOPMANN A274 15,,,Derrick Hyperpool,25,14765.0,13.0,235.1,3462.267397,1779.1,224.0,297.6,186.5,1201.0,2021-10-03 00:00:00,8.75,1.072927307,2.157029162,1153.067397,0.1074,1,,29.071649,-97.547832,GULF COAST WEST,TEXAS & LOUISIANA GULF COAST BASIN,18991.0,42123350380000,123.0,42.0
89,1307,,Bison Oil & Gas,H&P 517,0.892599082,879.9173146,1.0,0.943642074,1345.9,0.0,0.0,830.327,1345.9,278.1838565,126.5,Hunt Fed 8-60 6A-31-30-7,,,Brandt King Cobra,4,12407.0,9.3,44.6,1710.244315,512.0,95.0,57.1,132.8,549.0,19-04-2021,8.5,0.959742367,0.871553514,914.3443146,0.06525,1,,40.697683,-104.137109,No Details,No Details,14347.0,05123466740000,123.0,5.0
90,1315,,Matador Resources,Patterson 256,0.808478778,843.8949944,1.0,1.959377661,2006.5,0.0,0.0,1653.509,2006.5,83.71538462,117.8571429,Ted Paup 3231 Fed Com #125H,,,Brandt King Cobra,8,10883.0,9.475,130.0,2497.403994,1111.2,0.0,144.0,292.3,459.0,2021-11-04 00:00:00,8.75,0.935888465,1.82079389,849.9039944,0.112375,1,,,,,,,,,
91,1358,,XTO Energy,Nabors X34,0.845663201,504.2961816,1.0,2.099264358,1558.2,0.0,0.0,1058.651,1558.2,67.26315789,101.0,JAMES RANCH UNIT DI 1 700H - PROD,,,Derrick Hyperpool,11,11502.0,10.5,171.0,1562.947182,716.0,178.0,44.9,64.8,554.5,2021-07-06 00:00:00,6.75,0.948093375,1.877664001,534.5471816,0.063454545,1,,,,,,,,,
92,1359,,XTO Energy,H&P 463,0.833730093,713.7630162,1.036869112,1.063999231,1238.6,0.0,28.0,759.4433,1238.6,131.4883721,112.2,JOHN BRAUN C UNIT 1 0802BH,,,Brandt King Cobra,5,11308.0,10.2,86.0,1473.206316,461.1,90.0,149.2,18.3,520.0,19-01-2021,7.875,0.946219422,1.004604578,715.3063162,0.0866,1,,31.705043,-102.042216,MIDLAND,PERMIAN BASIN,20519.0,42329444910000,329.0,42.0
93,1360,,XTO Energy,H&P 463,0.907692694,804.4097136,1.691881471,1.023975701,1711.7,569.9,0.0,823.696,1711.7,148.7674419,106.2,JOHN BRAUN C UNIT 1 0821SH,,,Brandt King Cobra,5,12794.0,8.1,86.0,1628.105714,576.0,95.0,3.5,56.2,981.0,25-01-2021,7.875,0.887099124,0.902872657,809.3057136,0.0416,1,,31.705019,-102.042319,MIDLAND,PERMIAN BASIN,19860.0,42329444920000,329.0,42.0
94,1361,,XTO Energy,H&P 463,0.901162632,750.0436674,1.237310434,1.874790844,1976.6,333.7,0.0,1406.175,1976.6,130.647482,106.2,JOHN BRAUN C UNIT 1 0822SH,,,Brandt King Cobra,5,12712.0,8.1,97.3,2156.218667,1199.9,165.1,3.5,51.1,557.0,22-12-2020,7.875,1.009547176,1.765411074,804.1186674,0.035,1,,31.704665,-102.03887,MIDLAND,PERMIAN BASIN,20345.0,42329444880000,329.0,42.0
95,1362,,XTO Energy,H&P 463,0.816087767,647.8214282,1.0,0.928928056,1225.1,0.0,0.0,601.7795,1225.1,175.5111821,106.5,JACK MOHR UNIT 3 0103BH,,,Brandt King Cobra,6,10987.0,10.1,62.6,1249.600928,246.7,82.9,102.9,32.6,760.0,23-02-2021,7.875,0.77287445,0.669207739,695.0009282,0.069833333,1,,32.377219,-101.804868,MIDLAND,PERMIAN BASIN,19675.0,42317429920000,317.0,42.0
96,1363,,XTO Energy,H&P 463,0.871035401,663.9516933,1.239278862,3.524273865,3285.1,559.9,0.0,2339.9476,3285.1,98.78884462,113.0,JACK MOHR UNIT 3 0124SH,,,Brandt King Cobra,11,12398.0,8.15,125.5,3003.899293,1392.0,373.8,39.2,113.1,1367.0,2021-08-03 00:00:00,7.875,0.819719211,2.83281938,677.0992933,0.051636364,1,,32.377155,-101.80472,MIDLAND,PERMIAN BASIN,18404.0,42317429950000,317.0,42.0
97,1364,,XTO Energy,H&P 463,0.85944188,754.3452083,1.0,1.254020692,1586.4,0.0,0.0,945.9645,1586.4,172.1643836,111.0,ZANT WEYMAN 1421 1421SH,,,Brandt King Cobra,5,12568.0,8.25,73.0,1700.309708,594.8,114.2,15.3,33.1,829.0,30-03-2021,7.875,0.800664296,0.952692768,795.0097083,0.062,1,,31.934545,-101.737133,MIDLAND,PERMIAN BASIN,19970.0,42173384300000,173.0,42.0
98,1365,,XTO Energy,H&P 463,0.884987703,971.3663751,3.547294055,0.9395981,3983.5,2324.9,0.0,912.694,3983.5,185.0212164,110.1428571,ZANT WEYMAN 1421 1401BH,,,Brandt King Cobra,7,13081.0,9.7,70.7,1884.060375,883.1,90.0,59.1,95.3,2856.0,18-04-2021,7.875,1.235353799,1.362603013,827.4603751,0.071285714,1,,0.0,0.0,No Details,No Details,20885.0,No Data,173.0,42.0
99,1366,,XTO Energy,H&P 463,0.896651512,1011.795149,1.107583121,1.984344263,2665.1,216.0,0.0,2007.7499,2665.1,152.5402726,112.5,ZANT WEYMAN 1411 1411AH,,,Brandt King Cobra,8,12310.0,9.2,80.7,3019.545049,1309.5,243.6,27.5,55.5,1029.0,2021-08-04 00:00:00,8.75,0.814892333,1.701886332,961.3450493,0.068,1,,31.934574,-101.736905,MIDLAND,PERMIAN BASIN,20269.0,42173384310000,173.0,42.0
100,1367,,XTO Energy,H&P 463,0.880850346,817.1121265,1.311993538,1.521964318,2261.0,388.0,0.0,1243.6155,2261.0,238.0740741,109.0,ZANT WEYMAN 1422 1422SH,,,Brandt King Cobra,5,12856.0,8.35,54.0,2060.727627,748.7,0.0,33.1,38.2,1441.0,24-03-2021,7.875,0.659367787,1.008327771,813.2276265,0.0534,1,,31.93462,-101.736821,MIDLAND,PERMIAN BASIN,20103.0,42173384320000,173.0,42.0
101,1368,,XTO Energy,H&P 463,0.879635017,793.9188599,1.320999582,1.472644698,1935.1,375.3,0.0,1169.1604,1935.1,176.1516452,106.8,ZANT WEYMAN 1422 1402BH,,,Brandt King Cobra,5,12313.0,10.1,69.9,1963.07926,1080.9,220.1,71.5,40.6,522.0,2021-05-05 00:00:00,7.875,1.20864511,1.814273499,778.8792599,0.0684,1,,31.934898,-101.7355479,MIDLAND,PERMIAN BASIN,20513.0,42173384340000,173.0,42.0
102,1369,,XTO Energy,H&P 463,0.86460185,746.7158665,1.0,1.12261643,1551.6,0.0,0.0,838.2755,1551.6,192.640625,109.25,ZANT WEYMAN 1423 1423SH,,,Brandt King Cobra,4,12329.0,8.3,64.0,1584.991366,768.2,160.0,15.9,38.5,569.0,22-05-2021,7.875,1.172168338,1.259919063,779.8913665,0.06825,1,,31.934971,-101.735358,MIDLAND,PERMIAN BASIN,19659.0,42173384360000,173.0,42.0
103,1370,,XTO Energy,H&P 463,0.878180019,1114.197382,1.008228701,1.636054823,2829.5,15.0,0.0,1822.888,2829.5,153.9688359,113.0,LHS RANCH 40-04 0412 0412AH,,,Brandt King Cobra,8,16798.0,9.05,109.1,2937.085382,706.6,248.0,101.9,53.0,1720.0,14-06-2021,7.875,0.608649571,1.044151387,1062.585382,0.07075,1,,31.694263,-101.909953,MIDLAND,PERMIAN BASIN,25318.0,42329448540000,329.0,42.0
104,1371,,Sonatrach,ENTP TP 221,0.560388818,44.41091185,1.074628722,11.38657604,779.936564,0.0,37.738866,505.6882248,779.936564,13.46754967,270.5,NAHSE-2,,,Derrick 504,4,203.36,10.8342,15.1,550.0991366,0.0,0.0,0.0,0.0,779.936564,2019-09-09 00:00:00,8.5,0.0,0.0,21.75501263,0.029,1,,,,,,,,,
105,1371,,Sonatrach,ENTP TP 221,0.63022488,167.039297,1.0,4.942816662,1025.239193,0.0,0.0,825.6446205,1025.239193,23.51698113,284.0,NAHSE-2,,,Derrick 504,3,934.8,10.8342,39.75,992.6839175,94.347165,0.0,0.0,635.270911,295.621117,22-08-2019,12.25,0.883695064,4.672873665,156.1390545,0.064,1,,,,,,,,,
106,1371,,Sonatrach,ENTP TP 221,0.92806847,1766.756474,1.0,0.928756123,3149.415294,0.0,0.0,1640.885894,3149.415294,42.84759494,240.35,NAHSE-2,,,Derrick 504,8,6769.92,10.8342,158.0,3407.642368,245.302629,24.5302629,0.0,17.71839759,2861.864005,2019-05-08 00:00:00,16.0,0.17524149,0.162662215,1767.781714,0.05275,1,,,,,,,,,
107,1345,,Trinity Operating,Cactus 150,0.796987183,574.5718527,1.135822036,3.900587872,2900.2,304.4,0.0,2241.168,2900.2,84.56370656,148.4444444,Waddell 10-3H #1,,,Derrick Hyperpool,9,10951.0,15.6,129.5,2815.739853,844.0,161.0,568.1,130.1,1197.0,18-05-2021,6.75,0.759960878,3.346564414,508.9398527,0.089444444,1,,32.5611192,-93.8912426,ARKLA,ARKLA BASIN,21314.0,17017364210000,17.0,17.0
108,1376,,Sonatrach,ENTP TP 221,0.51939936,41.1593785,1.468933177,5.214081435,150.955464,0.0,100.636976,214.6083513,150.955464,5.297563646,288.5473684,RDBP-2,,,Derrick 504,19,967.6,14.37615,182.65,255.7677298,0.0,0.0,0.0,0.0,150.955464,21-09-2018,6.0,0.0,0.0,41.91415582,0.025526316,1,,,,,,,,,
109,1376,,Sonatrach,ENTP TP 221,0.867924363,417.6698059,1.070390169,3.636984342,1635.35086,0.0,106.926787,1519.058544,1635.35086,15.14085308,273.2,RDBP-2,,,Derrick 504,27,4792.08,14.37615,316.5,1936.72835,345.939605,0.0,0.0,6.289811,1283.121444,2018-07-08 00:00:00,8.5,0.231873496,0.966931125,364.2756003,0.037555556,1,,,,,,,,,
110,1376,,Sonatrach,ENTP TP 221,0.828018285,359.7590176,1.046838407,1.493082405,981.210516,0.0,25.159244,537.1498594,981.210516,32.23448276,218.9,RDBP-2,,,Derrick 504,6,2243.52,14.37615,69.6,896.908877,18.869433,0.0,69.187921,81.767543,811.385619,29-06-2018,12.25,0.316159251,0.494531662,343.405509,0.04,1,,,,,,,,,
111,1381,,Ovintiv,H&P 516,0.85789685,638.2949151,1.246152906,1.107446861,2131.6,0.0,174.0,706.8777,2131.6,51010.0,,Olson 152-96-30-31-6H INT,,,Brandt King Cobra,7,5101.0,10.475,0.1,1345.172615,391.4,110.0,15.8,156.5,1457.9,2021-06-06 00:00:00,11.0,0.953064441,1.070091017,629.5726151,0.071571429,1,,47.961751,-103.004667,WILLISTON,WILLISTON,23453.0,33053096640000,53.0,33.0
112,1382,,Ovintiv,H&P 516,0.779194796,623.9057649,1.033083224,1.453431032,1590.8,0.0,30.0,906.804,1590.8,104370.0,0.0,Olsen 152-96-30-31-6H PRD,,,Brandt King Cobra,7,10437.0,10.325,0.1,1530.709765,113.0,25.8,0.0,50.0,1402.0,21-06-2021,7.875,0.208203757,0.285969718,660.2097649,0.094142857,1,,,,,,,,,
113,1387,,XTO Energy,Nabors X34,0.822880846,493.3963594,1.0,2.84498451,2031.2,0.0,0.0,1403.705,2031.2,83.95417591,113.4,JAMES RANCH UNIT DI 1 702H - PROD,,,Derrick Hyperpool,10,11359.0,10.6,135.3,1897.101359,1217.2,213.3,226.1,84.6,290.0,20-06-2021,6.75,1.240431572,3.298343467,527.9013594,0.0746,1,,,,,,,,,
114,1389,,XTO Energy,Nabors X34,0.778930952,453.1187045,1.0,2.29360428,1385.8,0.0,0.0,1039.275,1385.8,79.93387215,105.8,JAMES RANCH UNIT DI 1 701H - PROD,,,Derrick Hyperpool,10,10879.0,10.8,136.1,1492.393704,949.9,120.3,110.6,77.0,128.0,2021-01-07 00:00:00,6.75,1.210266773,2.487768319,505.5937045,0.0725,1,,,,,,,,,
115,1395,,XTO Energy,Nabors X34,0.857001087,510.6326976,1.042228581,1.943116852,1554.4,41.9,0.0,992.219,1554.4,91.17117117,103.375,ICARUS C2-5-8 1B3 203H,,,Derrick Hyperpool,8,11132.0,10.4,122.1,1502.851698,590.1,109.2,81.7,72.4,701.0,2021-12-03 00:00:00,6.75,0.860092379,1.649554846,517.3516976,0.06475,1,,31.2596963,-103.1001663,DELAWARE,PERMIAN BASIN,19728.0,42371402880000,371.0,42.0
116,1396,,XTO Energy,Nabors X34,0.843266454,487.0045469,1.0,1.533045235,1384.2,0.0,0.0,746.6,1384.2,125.6507592,102.625,ICARUS C2-5-8 1B1 201H,,,Derrick Hyperpool,9,11585.0,10.15,92.2,1233.604547,737.2,116.4,130.9,58.7,341.0,2021-01-03 00:00:00,6.75,1.397267613,1.937576504,538.4045469,0.060222222,1,,31.259779,-103.100166,DELAWARE,PERMIAN BASIN,19645.0,42371402850000,371.0,42.0
117,1397,,XTO Energy,Nabors X34,0.811911956,448.1641759,1.0,1.629898014,1281.7,0.0,0.0,730.4619,1281.7,89.14004914,102.8571429,ST JOHN 76 2734 TG 702H,,,Derrick Hyperpool,8,10884.0,10.7,122.1,1178.626076,822.9,178.2,93.8,75.8,111.0,14-04-2021,6.75,1.602684548,2.314431888,505.8260759,0.059,1,,31.938331,-103.5352,DELAWARE,PERMIAN BASIN,21002.0,42301349720000,301.0,42.0
118,1398,,XTO Energy,Nabors X34,0.852600345,531.7948013,1.586747913,0.965293378,1392.3,301.2,0.0,513.338,1392.3,105.0143816,91.55555556,ST JOHN 76 2734 TG 602H,,,Derrick Hyperpool,10,10953.0,10.55,104.3,1045.132801,472.6,65.2,104.3,38.2,712.0,2021-06-04 00:00:00,6.75,1.325247693,1.336456115,509.0328013,0.0646,1,,31.938249,-103.5352,DELAWARE,PERMIAN BASIN,20505.0,42301349710000,301.0,42.0
119,1399,,XTO Energy,Nabors X34,0.77206682,416.6148974,1.0,1.85993733,1248.6,0.0,0.0,774.8776,1248.6,92.49067164,108.5714286,ST JOHN 76 2734 801H,,,Derrick Hyperpool,8,9915.0,10.9,107.2,1191.492497,722.8,117.1,209.1,63.6,136.0,21-05-2021,6.75,1.435839673,2.41453584,460.7924974,0.073875,1,,31.938412,-103.532041,DELAWARE,PERMIAN BASIN,21360.0,42301349740000,301.0,42.0
120,1400,,XTO Energy,Nabors X34,0.823316492,487.931619,1.020583073,2.150723501,1629.9,21.6,0.0,1049.406,1629.9,103.6781609,106.4,ST JOHN 76 2734 TG 601H,,,Derrick Hyperpool,10,10824.0,10.6,104.4,1537.337619,877.3,141.0,185.2,88.4,338.0,2021-12-05 00:00:00,6.75,1.23107739,2.568197588,503.037619,0.0734,1,,31.938329,-103.532041,DELAWARE,PERMIAN BASIN,20949.0,42301349700000,301.0,42.0
121,1401,,SierraCol Energy,Nabors PX40,0.867857802,1049.76538,1.354488127,2.081265483,5841.4,18.0,756.5,2184.84045,5841.4,84.86547085,150.4285714,REX NE05 ST1,,,Derrick Hyperpool,14,7570.0,11.2,89.2,3234.60583,2590.0,985.9,598.0,544.0,1123.5,26-06-2021,12.25,2.159379647,4.071697819,1158.70583,0.026514286,1,,,,,,,,,
122,1409,,Sonatrach,ENTP TP 221,0.589761641,140.8967745,1.0,1.220849461,1025.239193,0.0,0.0,172.0137512,1025.239193,23.51698113,284.0,"NAHSE-2 - 12.25"" Section",,,Derrick 504,3,934.8,13.95945,39.75,312.9105258,94.347165,0.0,0.0,635.270911,295.621117,22-08-2019,12.25,4.241626444,5.099170911,143.0856288,0.069333333,1,,,,,,,,,
123,1410,,Sonatrach,ENTP TP 221,0.55318785,43.1336907,2.085972851,0.805662701,276.751684,0.0,37.738866,34.75120578,276.751684,13.46754967,270.5,"NAHSE-2 - 8.5"" Section ",,,Derrick 504,4,203.36,10.87587,15.1,77.88489648,0.0,0.0,0.0,0.0,276.751684,2019-09-09 00:00:00,8.5,0.0,0.0,14.98678648,0.03225,1,,,,,,,,,
124,1411,,Sonatrach,ENTP TP 221,0.93137794,1920.800735,1.0,0.833903924,3281.520195,0.0,0.0,1601.763269,3281.520195,41.69643836,243.2,"NAHSE-2 - 16"" Section ",,,Derrick 504,9,6848.64,10.87587,164.25,3522.564004,245.302629,24.5302629,0.0,17.73726702,2993.950036,2019-06-08 00:00:00,16.0,0.179533496,0.160803086,1788.337315,0.057444444,1,,,,,,,,,
125,1412,,Sonatrach,ENTP TP 221,0.828018285,359.7590176,1.046838407,1.493082405,981.210516,0.0,25.159244,537.1498594,981.210516,32.23448276,218.9,"RDBP-2 -12.25"" Section",,,Derrick 504,6,2243.52,13.95945,69.6,896.908877,18.869433,0.0,69.187921,81.767543,811.385619,29-06-2018,12.25,0.316159251,0.494531662,343.405509,0.04,1,,,,,,,,,
126,1413,,Sonatrach,ENTP TP 221,0.856649629,379.8204329,1.099667579,2.824582618,1553.583317,0.0,106.926787,1072.834193,1553.583317,16.40543947,272.2307692,"RDBP-2 -8.5"" Section ",,,Derrick 504,26,4946.24,11.6676,301.5,1452.654626,345.939605,0.0,0.0,6.289811,1201.353901,2018-07-08 00:00:00,8.5,0.328316732,0.966289924,364.5173227,0.037192308,1,,,,,,,,,
